,laravel/framework,django/django,rails/rails
2017-01-10,16.079331158351334,7.145439544112052,20.055486634590125
2017-01-11,15.506419411971878,-6.957238913291016,-3.119699203503046
2017-01-12,16.45182882651752,7.291179784076634,19.961865506024274
2017-01-13,15.858282616192993,5.347708860831318,19.89562551163184
2017-01-14,14.144258006352615,9.271731750665122,18.099071216139798
2017-01-15,17.339735100064132,7.253735508183648,18.298488032817293
2017-01-16,16.051036954355755,7.8140565054277,15.29234331583115
2017-01-17,2.9057831266930876,19.912665063995025,19.902193008136123
2017-01-18,22.278434643654265,45.01516857865047,36.183044926750696
2017-01-19,14.593870383172103,19.125545686663116,24.807813538395536
2017-01-20,6.172071768496977,10.234995350174291,8.94669670417467
2017-01-21,16.37946087332665,5.206920214698829,9.005032484881255
2017-01-22,14.584320791806835,7.876186966182514,10.121820784411778
2017-01-23,13.5112764924754,5.860017472639986,-3.358346492713137
2017-01-24,-3.2924044628173696,6.734719531859746,7.542823721332707
2017-01-25,11.94141857017868,7.797967423957973,11.360451933942883
2017-01-26,22.801242438026797,6.990521330065044,9.760611279795379
2017-01-27,13.453594725923018,8.169640922209958,15.047239718447816
2017-01-28,12.762589278921379,5.086355903558937,15.103696557875704
2017-01-29,7.547670239590619,5.523017399382441,5.676391226667665
2017-01-30,11.995255232522442,8.029081330253897,15.142968826899299
2017-01-31,11.89285497360212,5.683566379767417,36.47641232608159
2017-02-01,10.746204356311033,2.3121015636777056,0.25172545552775283
2017-02-02,13.879884525677893,3.9357878237441994,16.842986007745846
2017-02-03,9.708819621800409,3.3017259506450802,9.978587420970454
2017-02-04,13.542960724188228,7.638038156179876,13.250138206123388
2017-02-05,10.561639357403148,4.26683008107858,8.544449480742138
2017-02-06,12.626817161966184,4.086989691742526,-3.320540815589551
2017-02-07,10.107118353451261,9.442183619278484,23.86862674103295
2017-02-08,13.595892379129772,3.719870004566014,6.898582771824283
2017-02-09,7.018752638150868,6.3058427902679455,11.330347708311834
2017-02-10,14.202767873121296,4.020465914053235,12.55757301678217
2017-02-11,11.096835452291863,5.657052789040401,8.99032126466083
2017-02-12,13.515798717358635,3.826676629257185,13.32179032488157
2017-02-13,9.200016194916397,3.431462611123939,11.261033949545908
2017-02-14,6.364728834253354,2.020709413372163,11.324584088606835
2017-02-15,7.499475631117188,1.6020221345432504,11.621639723641824
2017-02-16,9.746877135737776,3.227142239956674,8.540555399027959
2017-02-17,7.467726677040529,3.119905327946999,11.011917438277997
2017-02-18,5.189139866252569,-1.744182577500421,11.093189229147363
2017-02-19,5.548172812797302,3.43339191946396,12.642192127304705
2017-02-20,1.8577946067869098,2.528421678382736,44.455778497515546
2017-02-21,8.653785294821509,4.4558378885085785,37.943691490558024
2017-02-22,7.638169558500881,4.913035192274591,22.83591194173613
2017-02-23,1.0977666550806604,3.8705685504875342,42.486546203890754
2017-02-24,7.477970653117475,10.19956110469967,20.284808828847712
2017-02-25,8.596672399171112,1.7533137459487265,22.402339908476815
2017-02-26,8.686839239348995,3.088995963566718,40.835770083947935
2017-02-27,10.625052282809337,3.407339181205153,5.656946853113734
2017-02-28,4.731557163259342,2.3834514655778047,20.99029215796883
2017-03-01,19.330705299737495,7.458845707726217,11.983397827840808
2017-03-02,8.240837227277675,0.24370755968006208,16.177503892982003
2017-03-03,2.045710212734601,3.3684306345504247,26.526040093925484
2017-03-04,7.353196385871168,3.659153237502637,27.822325229569962
2017-03-05,6.450176116279665,3.036773596718341,13.252435728263302
2017-03-06,-3.2423015496252736,3.2139566187181994,12.063470050976662
2017-03-07,11.757798027540613,3.957512281516536,7.997489121586139
2017-03-08,8.158033966061485,2.4610871738801414,6.211773752168872
2017-03-09,26.894882750970115,2.2279520605131746,14.515890035398296
2017-03-10,9.74425908837744,1.5642997907035048,11.79144838512071
2017-03-11,3.9699538878562817,1.2745410350754611,11.070110079351494
2017-03-12,5.488881459211289,3.268197969737229,13.900976987565368
2017-03-13,8.278407421782179,1.9616371345536874,13.283296318711994
2017-03-14,7.09198288009239,2.967146502317812,12.606694998612298
2017-03-15,5.549973385352057,4.069061500601221,16.72830792919392
2017-03-16,25.132205841351105,4.879604628265247,12.83317052047298
2017-03-17,4.153166990491119,7.8296813568146195,17.41573496393083
2017-03-18,7.735070486980475,4.906714601874985,5.800696812303505
2017-03-19,10.739346363419244,3.516463865975557,16.84237205901106
2017-03-20,9.032395690416937,4.827286452177231,16.638577371873602
2017-03-21,5.238184633602695,9.816023747158546,18.76100979306614
2017-03-22,-0.6897980255442215,2.123732211818898,23.515745608175465
2017-03-23,11.338351416863263,4.986430205001598,16.86993971108609
2017-03-24,14.440715281542914,2.829624340892709,4.507687984475069
2017-03-25,13.044261986067001,4.109733419124919,20.24842547542297
2017-03-26,10.975243549591696,3.5243945058018973,5.633265437984655
2017-03-27,8.387896877519704,3.559803544105771,15.992226967913401
2017-03-28,9.884596943252287,2.505276994735147,15.74550366846428
2017-03-29,7.228165314754732,4.059708667083877,16.439669915967585
2017-03-30,5.82655802184752,2.548615603696315,15.621609949612852
2017-03-31,5.065906425254195,3.6596155165372353,8.232752065363677
2017-04-01,14.546061360266345,8.527159043291665,5.2637488812547595
