,facebook/react-native,flutter/flutter,tidev/titanium-sdk
2015-02-28,3.9711414139616315,5.238487950243303,5.60005072628515
2015-03-01,8.155473807672397,4.691626137248729,3.1258008363465275
2015-03-02,4.45936647081437,4.095312498574529,16.347182441334034
2015-03-03,6.995825844996558,3.508631513510848,-0.6391606383487662
2015-03-04,9.509343957782113,3.7346719422733807,1.763539804636193
2015-03-05,9.508562025539229,4.981337543039727,1.0645009708064372
2015-03-06,8.64122859970786,3.7609984919133126,2.0558551408397103
2015-03-07,8.760915919337917,3.8285617143912134,-0.4249922967554627
2015-03-08,8.389987395457478,3.9442808002260326,2.054312249937604
2015-03-09,10.48604100772081,4.391493885482912,2.999167289310365
2015-03-10,10.544437780127877,4.987417410929254,4.752806017431768
2015-03-11,9.487237722154028,9.06837169997733,10.109174374811118
2015-03-12,10.499818598902879,-2.188952375192831,6.605078756413914
2015-03-13,13.849472312584762,4.024674838723608,1.1238006166258687
2015-03-14,18.845264221845653,3.3383495563644763,0.7255904861720213
2015-03-15,11.312583937873235,4.168267796959666,1.613025387830016
2015-03-16,17.893607776320255,3.7418835379500877,-0.42817728564837654
2015-03-17,16.035749380904452,4.4659826653068,-0.9241117684173987
2015-03-18,12.555299857085249,4.469200254836057,0.5202228485710665
2015-03-19,16.433106608199026,-0.3921249359699006,0.07412551100691478
2015-03-20,15.98323509848598,5.304244162530507,-0.3874150253179085
2015-03-21,20.067917601573477,2.739406486680069,2.9158143388947875
2015-03-22,18.45826119461645,2.3170253438949993,1.3855487183753186
2015-03-23,25.97294370987843,4.139229883705317,0.9701491792496395
2015-03-24,22.302576765886332,1.951369483985649,-0.9113113181945011
2015-03-25,30.767154816124396,2.7888409772414575,0.5917384312344903
2015-03-26,137.21365306200406,3.928399058036141,4.95271051945725
2015-03-27,40.24228042164024,0.5130382620738816,-2.166622964540231
2015-03-28,22.134889192698104,1.7385675865740267,1.2080211361686475
2015-03-29,31.207703358786585,1.5101107047974247,1.5690216362120628
2015-03-30,26.66307206919318,-0.05642427326335906,3.9272837930851656
2015-03-31,50.74571549484852,-0.8149342878477266,3.024718367546143
2015-04-01,33.917723859909714,0.37951581788159616,2.5229298105630393
2015-04-02,28.755383446234596,-0.9455148225910042,0.5058056564710811
2015-04-03,29.765706526532544,0.023309275084667617,2.7473439101358164
2015-04-04,22.029146522922137,1.015412841208913,1.7958194440497912
2015-04-05,11.625968903385855,0.9299263620191871,0.660268749830168
2015-04-06,10.476670270689407,1.0777863282048463,1.9716756228911199
2015-04-07,20.624596717101646,0.8435146182746944,0.6286781565820392
2015-04-08,18.56507076224049,-0.16998983841808793,3.282909242088576
2015-04-09,17.111265202283892,1.6768709167119151,-1.4570339552559197
2015-04-10,15.571093161785988,1.3070994612810245,5.166809027286796
2015-04-11,19.629808935654367,0.6841759594433071,0.9876624431852132
2015-04-12,12.079218270006562,0.6759265728551576,3.648325486293355
2015-04-13,9.989808054444671,-0.048326323149390046,-0.12111784927214164
2015-04-14,11.26409919876177,1.1108639200788928,2.5806224236202087
2015-04-15,-0.4135045260805441,1.2675726534340748,-0.3957475413624094
2015-04-16,8.409080918985715,0.15500124020879388,4.6212704678721375
2015-04-17,12.887373394373046,0.41361671324422883,1.2359495366285775
2015-04-18,14.744388182393237,0.6642814238164667,1.3657167887103234
2015-04-19,14.847434308727372,0.6547014451086243,0.27121191466449956
2015-04-20,17.30428295965534,0.6423673915465595,0.29323685484918394
2015-04-21,27.700451536123463,0.8160689836837953,1.8069019446406864
2015-04-22,15.978910812069985,0.381265319417792,3.4085581738092334
2015-04-23,17.310378215580307,0.44279155867307957,-0.3628694743963956
2015-04-24,15.048191267582483,0.5207126470861468,0.5549698278863908
2015-04-25,12.266522270570423,0.592345869835728,2.046339494860891
2015-04-26,12.920723140359534,0.566692899904356,1.7515358104058096
2015-04-27,12.355269163447185,1.4637117876790031,4.672121775798423
2015-04-28,12.338036890890075,2.30765830065804,1.1117626002968168
2015-04-29,7.8188368929460745,0.19095482926697188,1.453430475491055
2015-04-30,9.100961609277265,0.1987341235121635,1.4793057275085122
