,nginx/nginx,h2o/h2o,apache/httpd
2014-12-04,0.8879429692268717,-1.0019629827406944,5.339314934531558
2014-12-05,0.7984983864010122,-0.027612902841979564,23.6475485568606
2014-12-06,0.7505263164704609,0.8372727713488615,4.627600609589433
2014-12-07,0.712015119684495,1.4539425504901233,3.115062626498679
2014-12-08,0.6900856104473013,1.8683047311641865,2.872145322208522
2014-12-09,0.6867753980950724,3.546733147480907,2.409983719762779
2014-12-10,0.6470264680279103,1.9750156958969127,2.349834159421086
2014-12-11,1.968669225777758,4.416090979566043,1.0197996729716141
2014-12-12,3.6172814048099178,9.992503220403194,0.40117449431189656
2014-12-13,0.5685829844968994,15.9178452589684,0.06284237233978601
2014-12-14,0.5366979779792929,1.733700547611952,0.5260719199217609
2014-12-15,0.5273624114461539,1.601553870551951,0.9928929894076546
2014-12-16,-2.534736512244267,1.589417198832296,1.8712682186646965
2014-12-17,1.4884669324796884,14.227206772254373,1.41727873934359
2014-12-18,0.042139745570889134,7.058505290736998,1.6391277969899494
2014-12-19,0.4362300814324589,4.085955434949913,3.2434057275722994
2014-12-20,0.3873461022360786,16.001778061423604,8.469322710253943
2014-12-21,0.36204235849352195,9.070401826787236,5.145932660293623
2014-12-22,5.363723292624144,4.377823691423417,1.132661581805447
2014-12-23,0.24564250877623062,3.6480817951995754,0.24982040973258213
2014-12-24,3.343398477060888,4.588586599077079,0.40736032337802464
2014-12-25,0.2312213176182325,32.424769318345064,0.14629347007332366
2014-12-26,4.288106150328433,5.321534129051617,0.0704948475626306
2014-12-27,0.2786023580724408,-1.750982313534775,0.902546434579514
2014-12-28,0.27667836194045764,4.351817717707293,1.9595606391235127
2014-12-29,0.28921536201618586,3.9127193211116724,2.275216549997016
2014-12-30,-1.6960881528349439,3.229538720708272,1.5816331640017531
2014-12-31,0.25427342097610545,2.8261617392614125,1.3085614449577152
2015-01-01,0.2441596651773238,-6.117728544751892,2.467577101735803
2015-01-02,0.25898603907572526,1.8890539828644155,3.225334501521019
2015-01-03,0.23648999789185943,2.087286296147969,2.6812162662305403
2015-01-04,0.2279167913471225,13.575809006755563,9.68489194410185
2015-01-05,0.21527444790714503,0.1473717386630617,2.5178176861235877
2015-01-06,-1.2510911251632015,2.4870895039831,2.5033366107862163
2015-01-07,0.18527900178802234,19.207540503598835,3.965415419131996
2015-01-08,0.19669931283824751,3.236820549006212,4.047628540677044
2015-01-09,0.1910581378024893,10.132296798777089,1.1869983534002464
2015-01-10,0.19634946251546556,-1.1161498632694282,2.320622045242242
2015-01-11,0.19517733800008813,4.973810027033536,0.7138943586217351
2015-01-12,0.19576398291140779,6.9462909487097395,1.7671619951741373
2015-01-13,2.149472631251634,11.782161558318645,3.3693148901444534
2015-01-14,0.8405149061537919,12.158083816501668,1.7933971204607608
2015-01-15,0.20390196266653982,10.273072551526317,-1.187471937988328
2015-01-16,0.2070645170390976,23.32837630958467,2.8430465550636916
