,rails/rails,laravel/framework,django/django
2019-04-10,13.290675344073403,13.460951669689534,-2.0210368688177285
2019-04-11,26.71924677264483,24.58023044916249,-1.2984293792199477
2019-04-12,25.036861197055373,14.649578576763043,-0.40245157062077985
2019-04-13,14.78363384188627,7.801210924997333,6.881715718400878
2019-04-14,17.804238237490665,13.108903232689642,7.431166267851427
2019-04-15,20.290501973754402,8.250386749173156,3.7731992348843946
2019-04-16,28.07484263309506,3.148738397524805,2.635836597521757
2019-04-17,10.290675344073403,5.460951669689534,1.9789631311822715
2019-04-18,9.719246772644832,12.580230449162489,4.7015706207800525
2019-04-19,30.036861197055373,11.649578576763043,4.59754842937922
2019-04-20,10.78363384188627,11.801210924997333,2.8817157184008777
2019-04-21,11.804238237490665,7.108903232689641,5.431166267851427
2019-04-22,17.290501973754402,19.250386749173156,-1.2268007651156057
2019-04-23,25.07484263309506,4.148738397524805,2.635836597521757
2019-04-24,10.290675344073403,1.4609516696895337,3.9789631311822715
2019-04-25,8.719246772644832,14.580230449162489,6.7015706207800525
2019-04-26,6.036861197055372,5.649578576763043,1.5975484293792201
2019-04-27,7.783633841886269,7.801210924997333,4.881715718400878
2019-04-28,5.804238237490664,10.108903232689642,3.4311662678514274
2019-04-29,4.290501973754401,15.250386749173156,7.773199234884395
2019-04-30,11.074842633095061,9.148738397524806,3.635836597521757
2019-05-01,13.290675344073403,8.460951669689534,-0.021036868817728482
2019-05-02,8.719246772644832,8.580230449162489,1.7015706207800523
2019-05-03,3.036861197055372,10.649578576763043,6.59754842937922
2019-05-04,5.783633841886269,5.801210924997333,2.8817157184008777
2019-05-05,9.804238237490665,15.108903232689642,3.4311662678514274
2019-05-06,7.290501973754401,12.250386749173156,0.7731992348843943
2019-05-07,7.07484263309506,18.148738397524806,7.635836597521757
2019-05-08,12.290675344073403,8.460951669689534,5.9789631311822715
2019-05-09,7.719246772644831,10.580230449162489,3.7015706207800525
2019-05-10,3.036861197055372,8.649578576763043,0.5975484293792201
2019-05-11,28.78363384188627,7.801210924997333,2.8817157184008777
2019-05-12,16.804238237490665,17.10890323268964,4.431166267851427
2019-05-13,13.2905019737544,15.250386749173156,1.7731992348843943
2019-05-14,3.0748426330950602,9.148738397524806,-0.36416340247824297
2019-05-15,4.290675344073403,20.460951669689535,1.9789631311822715
2019-05-16,2.719246772644831,5.580230449162488,2.7015706207800525
2019-05-17,1.0368611970553718,8.649578576763043,7.59754842937922
2019-05-18,12.78363384188627,5.801210924997333,3.8817157184008777
2019-05-19,7.804238237490664,6.108903232689641,3.4311662678514274
2019-05-20,7.290501973754401,-1.749613250826843,3.7731992348843946
2019-05-21,5.07484263309506,3.148738397524805,6.635836597521757
2019-05-22,13.290675344073403,0.4609516696895337,2.9789631311822715
2019-05-23,8.719246772644832,1.5802304491624881,0.7015706207800523
2019-05-24,0.03686119705537183,5.649578576763043,7.59754842937922
2019-05-25,5.783633841886269,14.801210924997333,2.8817157184008777
2019-05-26,5.804238237490664,12.108903232689642,3.4311662678514274
2019-05-27,2.290501973754401,6.250386749173157,3.7731992348843946
2019-05-28,17.07484263309506,10.148738397524806,2.635836597521757
2019-05-29,3.290675344073403,5.460951669689534,0.9789631311822715
2019-05-30,-0.28075322735516894,13.580230449162489,-0.2984293792199477
2019-05-31,9.036861197055371,6.649578576763043,6.59754842937922
2019-06-01,8.78363384188627,10.801210924997333,2.8817157184008777
2019-06-02,11.804238237490665,8.108903232689642,3.4311662678514274
2019-06-03,4.290501973754401,2.250386749173157,6.773199234884395
2019-06-04,12.074842633095061,24.148738397524806,2.635836597521757
2019-06-05,16.290675344073403,17.460951669689535,2.9789631311822715
2019-06-06,16.71924677264483,5.580230449162488,2.7015706207800525
2019-06-07,4.036861197055372,0.6495785767630429,4.59754842937922
2019-06-08,6.783633841886269,24.801210924997335,2.8817157184008777
2019-06-09,7.804238237490664,6.108903232689641,3.4311662678514274
2019-06-10,3.290501973754401,7.250386749173157,2.7731992348843946
2019-06-11,2.0748426330950602,20.148738397524806,3.635836597521757
2019-06-12,3.290675344073403,10.460951669689534,2.9789631311822715
2019-06-13,15.719246772644832,7.580230449162488,3.7015706207800525
2019-06-14,11.036861197055371,3.649578576763043,0.5975484293792201
2019-06-15,12.78363384188627,13.801210924997333,3.8817157184008777
2019-06-16,5.804238237490664,7.108903232689641,3.4311662678514274
2019-06-17,6.290501973754401,7.250386749173157,-0.22680076511560565
2019-06-18,1.0748426330950605,0.1487383975248049,0.635836597521757
2019-06-19,7.290675344073403,7.460951669689534,1.9789631311822715
2019-06-20,8.719246772644832,10.580230449162489,5.7015706207800525
2019-06-21,3.036861197055372,8.649578576763043,3.59754842937922
2019-06-22,7.783633841886269,12.801210924997333,3.8817157184008777
2019-06-23,5.804238237490664,10.108903232689642,3.4311662678514274
2019-06-24,3.290501973754401,8.250386749173156,5.773199234884395
2019-06-25,3.0748426330950602,15.148738397524806,0.635836597521757
2019-06-26,-0.7093246559265973,5.460951669689534,0.9789631311822715
2019-06-27,8.719246772644832,12.580230449162489,1.7015706207800523
2019-06-28,0.03686119705537183,12.649578576763043,2.59754842937922
2019-06-29,4.783633841886269,6.801210924997333,3.8817157184008777
2019-06-30,7.804238237490664,22.10890323268964,4.431166267851427
2019-07-01,2.290501973754401,11.250386749173156,5.773199234884395
2019-07-02,1.0748426330950605,6.148738397524805,2.635836597521757
2019-07-03,3.290675344073403,17.460951669689535,1.9789631311822715
2019-07-04,3.719246772644831,13.580230449162489,2.7015706207800525
2019-07-05,2.036861197055372,17.649578576763044,0.5975484293792201
2019-07-06,7.783633841886269,6.801210924997333,2.8817157184008777
2019-07-07,5.804238237490664,6.108903232689641,3.4311662678514274
2019-07-08,12.2905019737544,3.250386749173157,2.7731992348843946
2019-07-09,4.07484263309506,6.148738397524805,0.635836597521757
2019-07-10,12.290675344073403,10.460951669689534,3.9789631311822715
2019-07-11,5.719246772644831,2.580230449162488,2.7015706207800525
2019-07-12,15.036861197055371,9.649578576763043,1.5975484293792201
2019-07-13,4.783633841886269,19.801210924997335,3.8817157184008777
2019-07-14,12.804238237490665,10.108903232689642,3.4311662678514274
2019-07-15,12.2905019737544,18.250386749173156,-0.22680076511560565
2019-07-16,18.07484263309506,12.148738397524806,4.635836597521757
2019-07-17,7.290675344073403,8.460951669689534,-2.0210368688177285
2019-07-18,2.719246772644831,8.580230449162489,0.7015706207800523
2019-07-19,8.036861197055371,3.649578576763043,3.59754842937922
2019-07-20,7.783633841886269,5.801210924997333,3.8817157184008777
2019-07-21,4.804238237490664,14.108903232689642,3.4311662678514274
2019-07-22,8.2905019737544,2.250386749173157,-0.22680076511560565
2019-07-23,12.074842633095061,13.148738397524806,3.635836597521757
2019-07-24,21.290675344073403,2.4609516696895337,-0.021036868817728482
2019-07-25,23.71924677264483,18.58023044916249,3.7015706207800525
2019-07-26,51.03686119705537,2.649578576763043,0.5975484293792201
2019-07-27,12.78363384188627,6.801210924997333,5.881715718400878
2019-07-28,15.804238237490665,11.108903232689642,3.4311662678514274
2019-07-29,23.290501973754402,10.250386749173156,1.7731992348843943
2019-07-30,6.07484263309506,4.148738397524805,2.635836597521757
2019-07-31,29.290675344073403,5.460951669689534,4.9789631311822715
2019-08-01,29.71924677264483,11.580230449162489,9.701570620780052
2019-08-02,15.036861197055371,21.649578576763044,7.59754842937922
2019-08-03,10.78363384188627,10.801210924997333,2.8817157184008777
2019-08-04,7.804238237490664,13.108903232689642,3.4311662678514274
2019-08-05,11.2905019737544,1.250386749173157,2.7731992348843946
2019-08-06,10.074842633095061,18.148738397524806,-1.364163402478243
2019-08-07,21.290675344073403,6.460951669689534,-0.021036868817728482
2019-08-08,6.719246772644831,7.580230449162488,0.7015706207800523
2019-08-09,7.036861197055372,13.649578576763043,1.5975484293792201
2019-08-10,6.783633841886269,9.801210924997333,2.8817157184008777
2019-08-11,3.8042382374906643,34.10890323268964,6.431166267851427
