,postgres/postgres,mysql/mysql-server,FirebirdSQL/firebird
2013-05-23,0.791016014659274,22.86662802863099,1.2251500715434203
2013-05-24,0.3272213772982281,79.5833074836718,0.7835211928089792
2013-05-25,-0.6621683428396141,23.844779893005683,0.7909429876813345
2013-05-26,0.8554142234779109,21.477137986921196,1.079290747590022
2013-05-27,0.8671752266228414,24.447243402460003,0.43232054240833007
2013-05-28,1.0503036259535137,20.877414587586422,0.9241624662304023
2013-05-29,3.1675846222081883,21.884335464012707,1.0176277485498202
2013-05-30,0.2736015001865113,22.23861558269949,0.4016227979457966
2013-05-31,2.76713987339707,19.054187029866828,0.7187802635533371
2013-06-01,5.367154707863499,15.963954466625541,0.7199314118976726
2013-06-02,2.656696400313107,18.270225398343367,0.3512684072021902
2013-06-03,4.912259059261347,15.172559498945935,2.07193426620746
2013-06-04,4.611369479165157,19.094564646915256,0.70394051077209
2013-06-05,0.7746990909161475,4.014248263049639,1.2913695668344802
2013-06-06,4.759205752270068,-4.388510044029395,4.512104826083443
2013-06-07,3.194471366323287,21.537893112325143,1.686122243892246
2013-06-08,2.472842556169998,23.205792809960425,1.6775222094698485
2013-06-09,4.536086419490529,25.10626636542301,1.6304294489444364
2013-06-10,1.8674430070976078,43.83496253223743,0.7051450221241762
2013-06-11,2.173325830408815,36.4330628412094,1.546527408235808
2013-06-12,7.416397241030386,12.10553657079126,0.5501739968329118
2013-06-13,1.0299283310616287,19.29418172805309,1.570101443325166
2013-06-14,8.617532339438425,48.11325713063872,-0.32804138006136907
2013-06-15,3.8514396904088244,20.495281653588407,2.654301887629534
2013-06-16,1.426759051844538,17.17466517955078,2.7910039680030887
2013-06-17,0.865553508406276,6.0947826818012105,3.4370986786500493
2013-06-18,1.8776628903568466,23.95742042229613,4.420984282074825
2013-06-19,2.1086766658716725,24.355248345360025,3.8023000174329433
2013-06-20,1.8727748806849631,13.160560744322206,8.995192508105935
2013-06-21,1.3825366963002337,21.36565241448284,3.6387032015049092
2013-06-22,1.8271764575234213,19.28299377437621,1.5305111725655185
2013-06-23,2.73555624514421,20.996187932228413,0.34086394489737715
2013-06-24,2.2906949901067453,19.819496491196325,7.83210666139685
2013-06-25,2.830025488695976,17.876532719974097,3.6365284289777904
2013-06-26,3.965604143739533,20.134583662222827,3.95387100549801
2013-06-27,9.812026762160118,42.60937684122604,2.8620494513836134
2013-06-28,11.14098453960696,36.473026662600375,2.443405658612744
2013-06-29,2.6015660231289868,18.596997242504884,3.648625556367496
2013-06-30,2.458080540252601,17.946736990916317,6.824321265189409
2013-07-01,7.589252780996471,20.7259075496039,1.774716130026754
2013-07-02,5.878851153556567,21.700419906316824,1.0882946467784569
2013-07-03,13.942729108239933,16.432344338569415,2.4105324509606776
2013-07-04,6.658205934522012,17.481404932857902,2.601564595497515
2013-07-05,6.644620489632304,19.76117405994287,3.434596848394418
2013-07-06,6.078540179876786,16.467633809484564,2.765403008909153
2013-07-07,6.828559393626167,14.665589687875546,3.193318737332105
2013-07-08,2.746423792395718,19.207839375725772,2.046017250182917
2013-07-09,3.021235475951584,8.754953659731807,3.30670623260405
2013-07-10,2.000790454079556,13.540058741982678,3.94759809023671
2013-07-11,1.5922277005685073,17.66561719246421,3.044812881395715
2013-07-12,2.4600254204829133,12.975382826799308,0.4779817959122985
2013-07-13,3.0246244138299394,13.756473691385038,3.063267658484856
2013-07-14,8.287691273549532,16.386150634940982,2.287796697832726
2013-07-15,4.617484836315979,10.592394705589564,4.269888498831761
2013-07-16,4.300561276132282,12.706663547681824,9.334262979178241
2013-07-17,9.832128272644754,16.0959659473019,6.751283273593117
2013-07-18,3.952836362095563,11.499463844049357,3.803453348780994
2013-07-19,4.878283112167946,9.459966417450875,2.7081006337185682
2013-07-20,3.945013942247005,12.234595002443012,2.1984027450235537
2013-07-21,1.7357438985875349,9.696070596940746,1.6493203664784502
2013-07-22,4.98900890935438,7.5450917176016965,2.848185751909251
2013-07-23,9.6546676125885,16.669922515785906,2.404105435875055
2013-07-24,3.724701242223974,6.144315387883232,0.44919438362863395
2013-07-25,7.574858477465108,9.822825704625807,1.60054587722246
2013-07-26,0.6869895476450829,28.808914672280867,2.0158259210238576
2013-07-27,2.7575379901797636,34.191850014319954,2.1881561665624396
2013-07-28,3.453440088937529,17.531808458839013,2.6903963363893872
2013-07-29,1.7350428593900236,34.31580113589961,1.9791392279674014
2013-07-30,2.8216929662922494,11.053533395264527,1.838982952068609
2013-07-31,4.385282995283594,18.837455713598693,2.075026692591153
2013-08-01,4.373025483017135,17.991646569128775,1.4055099463931358
2013-08-02,3.298384667442222,17.685094506979535,0.8972834498377574
2013-08-03,2.527221114195867,19.924180493943332,2.336617211270653
2013-08-04,1.5807927542429197,19.51547284035628,6.617191573514628
2013-08-05,3.171667564711523,17.214384661330776,1.969305399002769
2013-08-06,0.7576988080138025,28.147130219302436,5.377619985994049
2013-08-07,-0.2496097462650586,18.258536388405922,1.0819736499043207
2013-08-08,-0.28128654756328064,21.82706316025353,2.275734552784138
2013-08-09,1.8099458976851404,5.828138878848908,2.9771152753248766
2013-08-10,2.30830473457374,17.79085222913693,1.5765353656299153
2013-08-11,1.804458955778026,15.363697770812909,1.678992237136782
2013-08-12,0.6017482972286065,22.67296396673664,-1.4410513724961067
2013-08-13,3.251457242945537,18.472518408899774,1.6747514057658413
2013-08-14,3.1349931325025313,18.92671632492734,2.868781949384564
2013-08-15,3.7021301304204393,31.330031517553714,3.1917009728649837
2013-08-16,3.8982419443201475,18.570232753888888,2.9999340427037584
2013-08-17,0.9560520261663411,17.00552634502949,2.708348597201739
2013-08-18,4.478755961957302,20.29046998806288,3.9060222251184697
2013-08-19,7.660158895150554,21.300368206337932,4.423742036436194
2013-08-20,1.7574241393309042,37.20595777465683,3.607996493594715
2013-08-21,1.098601464671174,27.47498457968149,7.659960940120912
2013-08-22,-0.07951626696051034,17.731479085028926,3.3322702048748534
2013-08-23,0.5251501811408589,36.757313462284124,3.2205414967412667
2013-08-24,3.01310813158839,16.805886703400326,3.6811328143366575
2013-08-25,0.2821501924112815,15.024755317525921,3.0776884858687925
2013-08-26,1.5813881883453405,12.795246544041028,2.5145885691190255
