,flutter/flutter,facebook/react-native,tidev/titanium-sdk
2015-03-30,-0.24349194494825543,25.18885362210605,3.510331727911478
2015-03-31,-3.7004187560012802,45.714512429318255,3.3785702854704245
2015-04-01,-1.6589484423343637,46.27900618798677,2.2995134200057916
2015-04-02,-4.284069094740211,26.932772324762617,0.8529648229717579
2015-04-03,-2.4096898148271624,29.897058039048332,6.681261526268461
2015-04-04,6.776936620432358,19.81051957750987,4.59060218560912
2015-04-05,8.397344130624198,12.177277819268111,3.6867560317629664
2015-04-06,-0.11340041517047095,6.188853622106049,1.510331727911478
2015-04-07,-2.1539982645218085,14.714512429318255,1.3785702854704245
2015-04-08,-3.1050908570309437,30.27900618798677,3.2995134200057916
2015-04-09,-2.4364926232191433,15.932772324762617,-1.147035177028242
2015-04-10,-1.766104898898123,16.897058039048332,8.681261526268461
2015-04-11,6.44510381536362,18.81051957750987,3.59060218560912
2015-04-12,8.142146707647472,13.177277819268111,6.686756031762966
2015-04-13,-1.3385264094566125,4.188853622106049,-0.4896682720885219
2015-04-14,-1.197990785473456,6.714512429318255,3.3785702854704245
2015-04-15,-2.218973414348131,7.27900618798677,0.2995134200057916
2015-04-16,-4.595571420275393,8.932772324762617,4.852964822971758
2015-04-17,-2.640773868643435,12.89705803904833,4.681261526268461
2015-04-18,6.57569204727612,15.810519577509869,3.59060218560912
2015-04-19,8.212130617611534,16.177277819268113,3.6867560317629664
2015-04-20,-0.28688647570661263,11.188853622106048,-0.4896682720885219
2015-04-21,-1.2597821812078311,25.714512429318255,2.3785702854704245
2015-04-22,-3.2337957960778185,19.27900618798677,3.2995134200057916
2015-04-23,-4.506689180826956,19.932772324762617,1.852964822971758
2015-04-24,-2.5946048988981225,13.89705803904833,1.6812615262684614
2015-04-25,6.614441315363621,12.810519577509869,3.59060218560912
2015-04-26,8.228029957647472,15.177277819268111,4.686756031762966
2015-04-27,0.7181365780433873,6.188853622106049,4.510331727911478
2015-04-28,-0.3561884817234563,12.714512429318255,2.3785702854704245
2015-04-29,-3.3761009523637564,7.27900618798677,1.2995134200057916
2015-04-30,-4.570620867811331,14.932772324762617,4.852964822971758
2015-05-01,-2.6353685463621854,1.8970580390483307,0.6812615262684613
2015-05-02,6.57766206536362,19.81051957750987,3.59060218560912
2015-05-03,8.198751195147471,15.177277819268111,9.686756031762966
2015-05-04,-0.30611913070661256,5.188853622106049,1.510331727911478
2015-05-05,-4.276850490989081,14.714512429318255,2.3785702854704245
2015-05-06,-2.9490681179153184,10.27900618798677,0.2995134200057916
2015-05-07,-4.370519720347268,21.932772324762617,7.852964822971758
2015-05-08,-2.5007060463621853,9.89705803904833,3.6812615262684614
2015-05-09,6.67642881536362,7.8105195775098695,3.59060218560912
2015-05-10,8.27638020764747,13.177277819268111,3.6867560317629664
2015-05-11,-1.2423773844566128,1.1888536221060493,4.510331727911478
2015-05-12,-3.122907392973456,-4.285487570681745,12.378570285470424
2015-05-13,0.04260398668311893,45.27900618798677,2.2995134200057916
2015-05-14,-0.6534243102035184,32.93277232476262,8.852964822971758
2015-05-15,-2.043543546362186,17.897058039048332,5.681261526268461
2015-05-16,6.30638306536362,12.810519577509869,6.59060218560912
2015-05-17,8.052437970147471,12.177277819268111,6.686756031762966
2015-05-18,1.5960540492933877,10.188853622106048,3.510331727911478
2015-05-19,4.450951686292169,-2.2854875706817452,1.3785702854704245
2015-05-20,-2.995611362546569,4.27900618798677,5.299513420005791
2015-05-21,0.006435100713669262,2.932772324762616,4.852964822971758
2015-05-22,-3.418094552282498,9.89705803904833,-0.31873847373153874
2015-05-23,7.161569092204246,14.810519577509869,4.59060218560912
2015-05-24,7.8334440801115335,11.177277819268111,3.6867560317629664
2015-05-25,-1.5474521394566119,1.1888536221060493,-1.489668272088522
2015-05-26,0.6358669522452944,9.714512429318255,3.3785702854704245
2015-05-27,5.442125205720619,4.27900618798677,1.2995134200057916
2015-05-28,6.409832472707419,21.932772324762617,3.852964822971758
2015-05-29,-2.296945976476249,16.897058039048332,7.681261526268461
2015-05-30,5.539645106433932,15.810519577509869,3.59060218560912
2015-05-31,7.581427657131846,20.177277819268113,3.6867560317629664
2015-06-01,1.2445066467574513,10.188853622106048,9.510331727911478
2015-06-02,5.17800832629217,13.714512429318255,2.3785702854704245
2015-06-03,5.678140357890932,19.27900618798677,0.2995134200057916
2015-06-04,9.86851822997617,3.932772324762616,2.852964822971758
2015-06-05,-1.0896278678731237,5.89705803904833,2.6812615262684614
2015-06-06,4.91264745890112,12.810519577509869,3.59060218560912
2015-06-07,7.229465977575597,15.177277819268111,4.686756031762966
2015-06-08,6.99804759804339,6.188853622106049,7.510331727911478
2015-06-09,4.374880893495295,12.714512429318255,8.378570285470424
2015-06-10,7.239126988954994,5.27900618798677,0.2995134200057916
2015-06-11,6.375256844280857,16.932772324762617,4.852964822971758
2015-06-12,-0.07246236497156078,38.89705803904833,4.681261526268461
2015-06-13,7.741214922726121,10.810519577509869,3.59060218560912
2015-06-14,6.832871197503722,10.177277819268111,5.686756031762966
2015-06-15,2.7977394205433894,14.188853622106048,6.510331727911478
2015-06-16,4.633334740401545,4.714512429318255,2.3785702854704245
2015-06-17,5.30792826873937,6.27900618798677,10.299513420005791
2015-06-18,5.641889044499607,7.932772324762616,1.852964822971758
2015-06-19,-0.8384848647465608,10.89705803904833,7.681261526268461
2015-06-20,4.990029078568308,14.810519577509869,8.59060218560912
2015-06-21,7.26324045592091,11.177277819268111,3.6867560317629664
2015-06-22,8.033313647935577,16.18885362210605,0.5103317279114781
2015-06-23,5.320211267464044,8.714512429318255,0.3785702854704245
2015-06-24,5.129977333883119,12.27900618798677,5.299513420005791
2015-06-25,6.546131629280858,18.932772324762617,2.852964822971758
2015-06-26,6.006648387090939,2.8970580390483307,1.6812615262684614
2015-06-27,4.19503108286987,11.810519577509869,5.59060218560912
2015-06-28,6.874917435003722,11.177277819268111,5.686756031762966
2015-06-29,-1.2302827882066105,1.1888536221060493,5.510331727911478
2015-06-30,-2.999478243864079,8.714512429318255,1.3785702854704245
2015-07-01,-1.7425645043121918,6.27900618798677,3.2995134200057916
2015-07-02,-4.1039950070050795,3.932772324762616,6.852964822971758
2015-07-03,-3.0781132996746843,5.89705803904833,8.681261526268461
2015-07-04,6.318667289224559,7.8105195775098695,3.59060218560912
2015-07-05,8.081934329752158,11.177277819268111,3.6867560317629664
2015-07-06,6.678402590543388,7.188853622106049,2.510331727911478
2015-07-07,-3.987535560473457,10.714512429318255,1.3785702854704245
2015-07-08,0.6281179556518688,11.27900618798677,14.299513420005791
2015-07-09,-3.0284523375566437,11.932772324762617,6.852964822971758
2015-07-10,-1.0802095644496847,13.89705803904833,4.681261526268461
2015-07-11,6.130550212827683,7.8105195775098695,3.59060218560912
2015-07-12,7.938479370147471,10.177277819268111,3.6867560317629664
2015-07-13,-1.4959872707066122,9.188853622106048,5.510331727911478
2015-07-14,-3.3271858303328306,14.714512429318255,5.378570285470424
2015-07-15,-3.128688604084068,12.27900618798677,0.2995134200057916
2015-07-16,3.5513921676980447,6.932772324762616,1.852964822971758
2015-07-17,14.616537024962815,10.89705803904833,1.6812615262684614
2015-07-18,12.475948734260493,8.810519577509869,3.59060218560912
2015-07-19,6.418627765075595,10.177277819268111,4.686756031762966
2015-07-20,7.717254299293387,5.188853622106049,-0.4896682720885219
2015-07-21,28.14670822379217,12.714512429318255,-0.6214297145295755
2015-07-22,21.73073692620343,4.27900618798677,-0.7004865799942084
2015-07-23,21.513577042260543,8.932772324762617,0.8529648229717579
2015-07-24,13.557802317012811,11.89705803904833,2.6812615262684614
2015-07-25,7.07918304079487,11.810519577509869,3.59060218560912
2015-07-26,4.309514245375599,10.177277819268111,3.6867560317629664
2015-07-27,15.13815685400589,19.18885362210605,-0.4896682720885219
2015-07-28,7.006899504885924,6.714512429318255,5.378570285470424
2015-07-29,10.178408592578435,6.27900618798677,17.29951342000579
2015-07-30,22.481864267371485,9.932772324762617,0.8529648229717579
2015-07-31,4.971651134111252,2.8970580390483307,1.6812615262684614
2015-08-01,6.359460322905809,13.810519577509869,8.59060218560912
2015-08-02,7.335765598763098,14.177277819268111,4.686756031762966
2015-08-03,13.645090530327764,4.188853622106049,9.510331727911478
2015-08-04,10.642471566495297,4.714512429318255,4.378570285470424
2015-08-05,6.33711697205187,-0.72099381201323,0.2995134200057916
2015-08-06,9.187628834241796,4.932772324762616,1.852964822971758
2015-08-07,32.7021961557925,12.89705803904833,6.681261526268461
2015-08-08,7.555684507546433,11.810519577509869,3.59060218560912
2015-08-09,4.397928280117784,10.177277819268111,3.6867560317629664
2015-08-10,23.303194964368387,5.188853622106049,0.5103317279114781
2015-08-11,41.35708694870467,12.714512429318255,5.378570285470424
2015-08-12,0.4798296980768679,4.27900618798677,8.299513420005791
2015-08-13,20.481779701196484,14.932772324762617,1.852964822971758
2015-08-14,8.245434308155003,15.89705803904833,8.681261526268461
2015-08-15,1.2671677408933117,12.810519577509869,10.59060218560912
2015-08-16,4.886509442636538,11.177277819268111,11.686756031762966
2015-08-17,22.47063467029183,7.188853622106049,13.510331727911478
2015-08-18,11.494084518620298,3.7145124293182548,11.378570285470424
2015-08-19,21.484942386217497,10.27900618798677,12.299513420005791
2015-08-20,16.06881651982773,17.932772324762617,2.852964822971758
2015-08-21,8.939701849023752,16.897058039048332,15.681261526268461
2015-08-22,10.74913316801987,10.810519577509869,5.59060218560912
2015-08-23,4.477001902036536,10.177277819268111,3.6867560317629664
