,angular/angular,facebook/react,jashkenas/backbone
2014-10-18,1.6029590433605483,7.031750890827307,0.9102098802128994
2014-10-19,0.8431923234937305,5.8258833037305156,0.8804600833452404
2014-10-20,0.6497291231001125,5.45768783379811,1.8765853488673936
2014-10-21,-0.9446571806907191,6.1846924542213015,0.8285200563983779
2014-10-22,-1.9181402002807155,6.564731285359293,2.4663123378886787
2014-10-23,0.3697053165451495,6.308233281117001,0.7743562623183935
2014-10-24,0.827934616967194,5.291814589841537,1.498249630451875
2014-10-25,0.21845984050247305,4.362061075587933,0.711948632241277
2014-10-26,1.3257291678658725,6.269565516400847,0.6775511524988644
2014-10-27,7.9006629712109815,7.45836227828555,0.6574714743914275
2014-10-28,6.283038248975442,29.41141083664171,0.11318782449860165
2014-10-29,4.670542293951678,4.481180008458226,0.6058321284907121
2014-10-30,3.2460838861870025,2.9417780001252822,2.0739686950043548
2014-10-31,1.9498534610657807,4.733094455387388,0.3918625968575894
2014-11-01,0.7615612739874873,3.84381232021967,0.5142191196818835
2014-11-02,1.7391107848891467,3.7376911555368957,0.4792335012301252
2014-11-03,1.1056636352184812,3.3012385627170424,23.436782755715676
2014-11-04,3.485098251056687,4.582231114584456,-0.6106712693427513
2014-11-05,7.291451151336821,4.27604612717965,-0.2662077148335725
2014-11-06,9.076988453362643,6.606686688632021,-0.647884002134307
2014-11-07,4.167468973002865,5.190286795263966,0.25966111792142893
2014-11-08,3.2036315276295606,6.4820021454772405,1.278761688514487
2014-11-09,2.070119415861305,3.319384903866795,0.24438064073128923
2014-11-10,2.4417081898954,1.9543759502476303,0.15718889826334626
2014-11-11,-1.063027548535782,-1.3291344577677542,0.9003456410192938
2014-11-12,0.9756278733668129,-0.14876510213172778,5.804372312462784
2014-11-13,0.03686183238252027,2.9518868035596597,3.9008858015636076
2014-11-14,21.35214191718282,0.6212791667100891,2.112746014166232
2014-11-15,2.164826128031586,7.808847465854485,0.06836402779192946
2014-11-16,1.9777406647844151,7.27553229934839,2.0859773832309054
2014-11-17,1.8243936671773366,20.07779326550194,-0.04427069927005008
2014-11-18,4.4701893975855596,9.465128826560804,-0.04351141591294269
2014-11-19,0.2856281000619334,6.913030925874274,-0.03786470977366368
2014-11-20,5.016098340508001,2.642773570919718,-0.030338154476449195
2014-11-21,1.565394093681931,8.479923254390528,0.07356346039827565
2014-11-22,1.9995222206234047,2.6855414681250354,0.021680090614453373
2014-11-23,3.076018478578265,2.9500276099004505,0.0663509307995924
2014-11-24,2.3755868977771963,4.82510696457816,-0.20445560459399353
2014-11-25,8.239245018177575,6.724038210179699,0.021600919592089853
2014-11-26,3.3247609676353442,6.165189166677499,1.0286162229695246
2014-11-27,-0.6969309641990067,5.871186186810265,0.03196599104177886
2014-11-28,1.4312813882625044,2.4369493324442795,0.040366143418189476
2014-11-29,0.43495671697699456,3.576906514961615,1.066351670801839
2014-11-30,2.335916426735619,4.456197497100962,1.0629631693150128
2014-12-01,3.5666530868207946,6.674931699102615,0.6014221770954585
2014-12-02,3.4126696584888667,3.208616809353967,0.07755566107227896
2014-12-03,5.604557874660079,5.462889050416138,0.08414945093043767
2014-12-04,4.789327907302058,4.1005762606550284,0.0766531522002902
2014-12-05,4.3733095059343405,3.908939769589168,0.09508735312749761
2014-12-06,5.978225483888609,3.8780263136780873,0.11497613530597672
2014-12-07,2.3141595520014566,4.733181406568727,0.12251075180929805
2014-12-08,16.765157769012756,3.602813089818305,1.205985899210699
2014-12-09,1.7941389970398784,-2.5519519958031345,0.13984062830804017
2014-12-10,0.08128536653818141,2.556113305838072,0.14007171393346604
2014-12-11,2.1881968711742132,2.8764716784935587,3.1027654715989996
2014-12-12,6.0430075921910715,4.2487315133247465,0.17157007921676196
2014-12-13,2.60619278919466,4.908597093701955,0.17821384397581286
2014-12-14,1.8387391478602362,12.374695897284706,0.19740072273532977
2014-12-15,0.9603517425557042,2.666989874874788,0.19698288650323037
2014-12-16,0.5916124489444873,2.0659017266187987,0.2541717568300169
2014-12-17,2.0010709189779634,3.754975504893391,0.2716588877551603
2014-12-18,3.4565876642926687,20.541661303462014,-0.644045074182233
2014-12-19,-0.08803322989829816,5.106320428361916,1.3377610277394005
2014-12-20,-0.12215676233658736,3.595348546655443,0.35638061939754306
2014-12-21,1.1668681692156335,3.489461851569436,0.37742975350122593
2014-12-22,1.0884124254901097,2.433945605395688,1.081569895526148
2014-12-23,-0.561673671931609,3.4985175069448506,0.4376909891187243
2014-12-24,0.5336959206149932,1.1007491250108097,0.29634743261617646
2014-12-25,-1.3390307915460837,3.271226642940924,-1.331242552842348
2014-12-26,0.4476067402275931,0.5280070846924877,0.5171526323010915
2014-12-27,0.6336943134430995,2.0892852023114163,0.53497850825872
2014-12-28,0.9880627577338214,2.1409958953250117,0.5512387380191005
2014-12-29,6.910638075034727,4.1487118893603565,-1.0801583934327244
2014-12-30,2.1710926215916264,-3.103634977576486,0.5950253745074173
2014-12-31,-0.12975150433801624,1.9818994891956558,0.1049888372545653
2015-01-01,-1.530577917604131,2.105868035717032,0.6553454980090838
2015-01-02,0.5381229256568718,2.731735863583813,0.6801453211584043
2015-01-03,1.3551069922012602,2.870276109009387,0.7090697719810046
2015-01-04,1.6086270484859542,3.233598828896082,2.7250539485098995
2015-01-05,1.0919629765817047,12.662676817756733,0.7895532860778052
2015-01-06,2.0373077479223167,-7.373831692921058,0.3326332558775933
2015-01-07,11.034949380640395,5.506767137088233,0.7452631806049517
2015-01-08,3.5396715206470257,3.0301452885843423,-1.3130089634180304
