,mysql/mysql-server,postgres/postgres,FirebirdSQL/firebird
2013-05-23,52.72794092553409,1.221380413926998,2.7190744469471175
2013-05-24,61.12148488157805,-0.36035035530377124,0.6819865348592056
2013-05-25,23.245678622619618,2.102349384569881,1.0268994721634475
2013-05-26,19.61255631014948,2.300363930410514,0.6332227985954694
2013-05-27,18.168188178281348,0.2976166776632616,1.8667392821119528
2013-05-28,17.304864002457172,-0.958564641018057,0.6799260952987661
2013-05-29,26.819287079380246,2.3972045897511736,-0.6078486299759592
2013-05-30,41.72794092553409,0.22138041392699792,0.7190744469471178
2013-05-31,4.121484881578049,1.6396496446962288,0.6819865348592056
2013-06-01,16.245678622619618,8.10234938456988,1.0268994721634475
2013-06-02,17.61255631014948,4.300363930410514,0.6332227985954694
2013-06-03,12.168188178281348,4.297616677663262,2.866739282111953
2013-06-04,18.304864002457172,3.0414353589819427,0.6799260952987661
2013-06-05,7.819287079380246,0.3972045897511737,0.39215137002404077
2013-06-06,4.727940925534092,4.2213804139269975,3.7190744469471175
2013-06-07,10.121484881578048,1.6396496446962288,1.6819865348592056
2013-06-08,24.245678622619618,5.102349384569881,2.0268994721634472
2013-06-09,25.61255631014948,6.300363930410514,2.6332227985954693
2013-06-10,44.16818817828135,1.2976166776632616,0.866739282111953
2013-06-11,38.30486400245717,1.041435358981943,1.6799260952987662
2013-06-12,14.819287079380246,7.397204589751174,0.39215137002404077
2013-06-13,17.727940925534092,0.22138041392699792,-0.28092555305288225
2013-06-14,40.12148488157805,6.639649644696229,-0.31801346514079437
2013-06-15,22.245678622619618,6.102349384569881,3.0268994721634472
2013-06-16,18.61255631014948,3.300363930410514,4.63322279859547
2013-06-17,9.168188178281348,0.2976166776632616,2.866739282111953
2013-06-18,28.304864002457172,1.041435358981943,4.679926095298766
2013-06-19,24.819287079380246,2.3972045897511736,4.392151370024041
2013-06-20,6.727940925534092,1.221380413926998,6.7190744469471175
2013-06-21,15.121484881578048,-0.36035035530377124,3.6819865348592056
2013-06-22,20.245678622619618,3.102349384569881,2.0268994721634472
2013-06-23,21.61255631014948,4.300363930410514,1.6332227985954693
2013-06-24,28.168188178281348,2.2976166776632616,6.866739282111953
2013-06-25,22.304864002457172,2.0414353589819427,3.6799260952987662
2013-06-26,19.819287079380246,4.397204589751174,5.392151370024041
2013-06-27,35.72794092553409,9.221380413926997,0.7190744469471178
2013-06-28,31.12148488157805,9.63964964469623,2.6819865348592056
2013-06-29,19.245678622619618,3.102349384569881,4.026899472163447
2013-06-30,19.61255631014948,4.300363930410514,7.63322279859547
2013-07-01,27.168188178281348,8.297616677663262,0.866739282111953
2013-07-02,24.304864002457172,5.041435358981943,0.6799260952987661
2013-07-03,15.819287079380246,13.397204589751174,4.392151370024041
2013-07-04,11.727940925534092,6.2213804139269975,0.7190744469471178
2013-07-05,14.121484881578048,5.639649644696229,3.6819865348592056
2013-07-06,18.245678622619618,6.102349384569881,3.0268994721634472
2013-07-07,18.61255631014948,8.300363930410514,3.6332227985954693
2013-07-08,21.168188178281348,4.297616677663262,1.8667392821119528
2013-07-09,11.30486400245717,2.0414353589819427,2.6799260952987662
2013-07-10,12.819287079380246,1.3972045897511736,5.392151370024041
2013-07-11,14.727940925534092,1.221380413926998,1.7190744469471178
2013-07-12,6.121484881578049,1.6396496446962288,0.6819865348592056
2013-07-13,17.245678622619618,3.102349384569881,3.0268994721634472
2013-07-14,22.61255631014948,9.300363930410514,1.6332227985954693
2013-07-15,7.168188178281347,6.297616677663262,5.866739282111953
2013-07-16,15.30486400245717,3.0414353589819427,8.679926095298766
2013-07-17,15.819287079380246,9.397204589751174,7.392151370024041
