,spring-projects/spring-boot,apache/struts,playframework/playframework
2016-12-21,17.994346815470283,-0.0006538789173701222,2.8873016705310084
2016-12-22,17.552239658910707,-0.00019907203951591708,1.7641307646029896
2016-12-23,16.00118295161395,-0.00030866300937402004,1.976840715808118
2016-12-24,17.2920077222586,-0.00011237907273320691,1.7338425932023651
2016-12-25,16.579729834240265,0.00037370008530922337,1.008713179013994
2016-12-26,18.82774211194894,0.0003999066361427035,0.7621030335602759
2016-12-27,15.44330608409793,-1.4635367762006759e-05,0.4446594798582934
2016-12-28,4.532374091775816,-0.00012110084526012347,-0.6352545543592594
2016-12-29,-3.2647998596174794,-0.00023275449066358588,0.6358163606697854
2016-12-30,46.06791754427048,3.0002305286880717,-0.8504607866678895
2016-12-31,14.758795922727126,1.0003631953789753,0.01824618209807427
2017-01-01,13.015503047208034,-0.000743463000832354,0.6210077626977626
2017-01-02,13.618437712608564,2.000255707316094,0.7099836997385511
2017-01-03,36.66939302472967,-0.00022228340554858984,2.072594037252571
2017-01-04,19.185031399921808,0.000466842261207941,0.8029537452061775
2017-01-05,15.951553680514262,-0.0004473341222529722,0.5525664191896965
2017-01-06,33.78636572093988,0.0008472624797193913,2.3594477833806518
2017-01-07,16.20091854404212,0.000890683109127146,0.28546199088401547
2017-01-08,21.70073843366174,0.9980070002327868,0.24818040915669143
2017-01-09,15.281895890240024,5.000039332920612,2.6776636394412563
2017-01-10,-6.694942111883638,3.999568329364191,-0.3413486625623781
2017-01-11,-7.135018119434819,0.0009152864393000486,-0.8473781210208873
2017-01-12,-10.214444314846006,1.9988326563077614,0.6329462660754761
2017-01-13,21.926989087767392,0.0011447245913612865,0.47707238643873695
2017-01-14,22.64077212389822,0.0009430044390809922,0.5005878866737634
2017-01-15,20.174774830859885,0.9966942981578323,0.9185507317225866
2017-01-16,44.45497422599655,0.0027223441824723743,0.6754193659930501
2017-01-17,22.256896727248957,1.9984380316067916,0.26932162855187836
2017-01-18,17.03959940335724,-0.0006706464041121021,1.2365817377642387
2017-01-19,24.534832805910646,0.9957092285553303,3.8750313423586897
2017-01-20,39.79131807090935,-0.0022241169093494707,0.7218973249686347
2017-01-21,17.5261620460683,0.0056043333173722565,0.5150457047091441
2017-01-22,21.722111813888112,-0.007071480048535828,0.8871071302458837
2017-01-23,19.873392956719567,-0.005089438113670944,5.678679402229717
2017-01-24,50.95359039507292,-0.010375381903863428,1.7281926857854955
2017-01-25,19.84437342738211,0.01273908406526907,1.3184281682776526
2017-01-26,21.656547165232755,-0.014916111451827415,0.9827380510832018
2017-01-27,14.046516564152524,3.0407234899149853,0.7662192858427128
2017-01-28,22.0655043113337,1.0253335430326387,2.697106146452385
2017-01-29,13.439847910762005,0.008733824632574664,3.2481982358602006
2017-01-30,19.918226955923238,0.009273676194391952,1.5500022074953212
2017-01-31,-11.231530426083207,-0.20338295767092632,-1.8194369735269202
