,facebook/react,jashkenas/backbone,angular/angular
2014-12-18,19.72854042322283,0.24515637462983353,3.5929431963308525
2014-12-19,5.795237669906778,0.28485335590338945,1.1377942059964008
2014-12-20,3.5571102670841093,0.36093105939395803,0.5602161842151554
2014-12-21,3.1600786647741566,0.39256843611503817,0.36303442467225666
2014-12-22,1.7247644009447782,0.41014433472205636,-0.744745483665205
2014-12-23,2.7342993535591926,0.8427178486022129,-0.36301890071793586
2014-12-24,2.2860978547030673,0.46628095484737386,1.201914839860452
2014-12-25,2.959452304259261,-0.4979623304027421,-1.5463881497879726
2014-12-26,0.5964439890229685,-0.16702544655942236,0.843910051191852
2014-12-27,2.258701541558383,0.5659589958262689,1.0563477927550171
2014-12-28,2.2339634188713644,0.5912262952527294,1.0851479618385829
2014-12-29,4.280970775109462,-1.3794550753628863,5.88649609545334
2014-12-30,-3.523839088785535,0.7016168758703527,2.4156726040789502
2014-12-31,2.353486494389121,0.18311099007346612,0.08583621243610198
2015-01-01,2.057920725516051,0.7481106740210497,-1.7697730946841381
2015-01-02,2.237833104392335,0.3606571742518137,0.5191775858141248
2015-01-03,3.019083345908468,0.7355610444906361,1.5893093221876853
2015-01-04,3.3825740755408438,2.7425311151731258,1.8668042525382518
2015-01-05,12.850682345712155,0.7665766231888556,0.5607900972558255
2015-01-06,-7.720389675536007,0.48469397247398677,2.1936109186600707
2015-01-07,5.494998169210317,0.8203636261453671,10.993846899435606
2015-01-08,3.0830227071797616,-1.307798627366897,3.6285620285804945
2015-01-09,1.6454368918080742,0.8201719554160877,10.185172578570654
2015-01-10,4.91256555128652,0.8530053011326354,2.1365163980635917
2015-01-11,5.66256716998766,0.879915760347067,2.6548980717262394
2015-01-12,5.617590977040102,3.9388171585149063,4.44267610380843
2015-01-13,6.192004347400484,0.3296791500745409,1.0286627549289418
2015-01-14,2.6720614122325728,-0.4593036397107151,2.889204895801114
2015-01-15,7.15785459422699,-1.2632545531029724,4.40012063966915
2015-01-16,8.85760335999451,0.20722094217139614,2.6186838103914614
2015-01-17,7.752638416626207,1.0123739509228844,3.5970787282166876
2015-01-18,6.4918249001055015,1.0368809001410322,3.212383544677235
2015-01-19,4.662420186102889,1.0690490817906242,2.2114329849744703
2015-01-20,-3.1624169963888367,1.1049219494177434,5.997063518713188
2015-01-21,9.863233977410024,1.2184865178497155,4.374039340861271
2015-01-22,17.213311297467598,54.0935974402176,12.234410013998602
2015-01-23,8.05050666266081,4.4901023173372625,6.350517898467819
2015-01-24,7.375889898086583,6.320462819193846,3.353445272012993
2015-01-25,8.265057961561046,6.180342565780367,3.266088937023403
2015-01-26,7.154333238184623,-0.3272087766506666,3.4984200249319155
2015-01-27,35.651740232615275,3.0365061598005885,3.441835012712642
2015-01-28,7.312557467311198,3.0748483029807416,4.412590367559492
2015-01-29,-1.9166961387132617,1.502873681161149,2.4710331884997006
2015-01-30,1.797473785500153,2.9050222648021466,1.1179673619476564
2015-01-31,16.518866848707436,1.6186023186373482,1.8188970723705216
2015-02-01,7.786450557820213,1.4417380554240504,3.24112194416227
2015-02-02,19.484328180509113,-0.6924431806834779,2.675026152691112
2015-02-03,8.438480833861357,2.9494652567230752,-5.697611821008986
2015-02-04,9.602723076899741,-1.069145848564064,-1.3866535340219825
2015-02-05,8.574916596846112,2.1105229158227234,22.31909075706039
2015-02-06,10.270275706168032,-0.7129771489386583,17.339537986500417
2015-02-07,7.059804012379531,1.9668172530840116,5.340418792491217
2015-02-08,8.25903510556769,3.3159531557800515,3.5854779962001997
2015-02-09,9.924352998727255,1.8584075185625784,4.992455965725629
2015-02-10,5.964914396831173,1.8298646020623444,3.7418983394196808
2015-02-11,7.647932031501745,1.8093285054618755,3.316469762523254
2015-02-12,9.579057092435178,1.7967218171746768,3.0879120243255094
2015-02-13,7.502370900606669,1.6785590834294695,6.68685684834152
2015-02-14,12.62330412001759,1.7167610601598018,3.891613164414542
2015-02-15,7.62150525316927,1.8085060536740458,7.5159980386679495
2015-02-16,-0.4637593891827807,-0.09679338846695762,5.400514855919523
2015-02-17,15.753198260924695,5.857816711486157,10.598756469936115
2015-02-18,9.297192294266717,5.859993190923628,10.044561396248355
2015-02-19,16.878782176353074,6.182588192949488,10.19068331201204
2015-02-20,18.61028383262764,6.02966296012881,6.839843309067471
2015-02-21,5.858942349900763,2.380504299039252,10.172821839361635
2015-02-22,17.522608277328278,2.364231614499383,4.9552880667473875
2015-02-23,0.8034977840200241,7.698843644708207,6.87227804798657
2015-02-24,5.043467268013604,-2.1881960728980325,2.291263389530661
2015-02-25,3.942148726910559,-0.39269274418456546,7.285175988493945
2015-02-26,5.464143939226567,0.262427616333391,25.672336668449546
2015-02-27,4.05565843169623,1.1416861506199736,6.842058421226788
2015-02-28,6.774224988718079,0.9484654198943501,4.069618335728517
2015-03-01,7.308370740324888,0.8783570497455505,5.048447912700588
2015-03-02,8.022097586238104,0.7740615419802529,12.421083896285817
2015-03-03,7.364787268538017,0.6999556850400199,4.965946012571987
2015-03-04,6.812871901752782,4.490791547430834,-3.7434224073377553
2015-03-05,6.717755508811933,0.5525391942634668,-0.4096960470744293
2015-03-06,8.277230544240913,0.18878930321427295,2.9049042292209535
2015-03-07,5.539108126831134,0.5603852269454693,3.102799954980884
2015-03-08,6.249806021662139,0.5008090541903994,5.324092387865461
2015-03-09,5.127362848727515,0.38290745025089634,6.617026105074082
2015-03-10,40.058951464606096,-2.1827311373504203,2.9104203302926086
2015-03-11,65.82803953681805,0.3134164328331061,2.8316541684349446
2015-03-12,3.5302102630851895,0.31595117545350904,5.844642282465733
2015-03-13,5.092933694800326,0.17536537892257112,18.72466293150637
2015-03-14,17.56916543693759,0.30015926930228953,6.733540155679351
2015-03-15,6.119100900814716,0.26823706073239,6.302035460251946
2015-03-16,19.602066119452594,3.3238652661200527,5.768088523217495
2015-03-17,8.038617604999,-1.264682763444657,8.801593147560713
2015-03-18,-6.20124695719255,0.17359328355183645,10.547392448872943
2015-03-19,7.667592187013159,0.055288998784577895,9.620031222870244
2015-03-20,8.197168530429902,5.132300301512059,0.9500585999883602
2015-03-21,8.650878678143702,0.11354060472444442,16.729103759914153
2015-03-22,8.493469738752784,0.07481764269010628,9.616796910514271
2015-03-23,9.053922170998659,1.1766514611256047,9.059971919642438
2015-03-24,10.21566439871651,-0.0035276682804977755,10.889475467903216
2015-03-25,11.09356785871003,1.1285800994012813,0.7103797553286357
2015-03-26,20.907539529800555,1.3779574268666346,10.28414585417933
2015-03-27,11.587331827453845,0.11008077542167147,9.540316710729918
2015-03-28,13.321893926860259,0.11948015181299204,8.925786362315106
2015-03-29,10.389390969447561,0.13085083370359282,8.719980400592716
2015-03-30,13.616454841788222,0.10808020526713953,6.528040034558536
2015-03-31,4.032622690728885,0.14230255321788599,7.642838805990817
2015-04-01,1.7467993922277412,0.18595013957672052,9.301497498439078
2015-04-02,13.749603432385467,-1.1098749194071513,8.426047175818027
2015-04-03,2.6940700522066336,0.18749562977497156,6.880316701473551
2015-04-04,7.855560753433173,0.20804732655467092,7.699052010764184
2015-04-05,13.344089093908076,1.23441125555564,9.135610216478701
2015-04-06,-2.1468697201786897,0.2389873742282783,9.702169890333623
2015-04-07,8.50399561834234,0.2600211857425559,1.6869262662728373
2015-04-08,8.620445727560812,0.26639198663729624,7.975259866127117
2015-04-09,17.976231472824352,0.28352178347347423,0.24783777058771772
2015-04-10,6.917661067725427,0.30799771866233,29.228574080990537
2015-04-11,6.981793021614511,0.31725834065250746,11.060624989383218
