label,group,target,c2 -> c1,t -> c1,c1 -> c2,t -> c2,c1 -> t,c2 -> t
1,1_0,"chainer,tensorflow,pytorch",-0.7690346632133699,-0.8946357097181096,-0.029485657892192138,-0.24577496066092283,-0.20383109061919974,0.5295747963265687
1,2_0,"Theano,tensorflow,chainer",-1.4350636441945224,-0.2649562616547349,-0.4693591448278373,0.3395075404853558,0.09830112042899271,0.6132313731537612
1,3_0,"classicswarm,kubernetes,mesos",-0.8844347427813508,-6.705878952006237,-0.5352618650927453,0.4304112224147163,-0.2549002909482287,0.5505238379284816
1,4_0,"CodeIgniter,symfony,framework",-0.16756607597692472,0.18830452071728085,-0.2958192191219402,0.29673870038074196,0.013435674085457084,0.12683296153456722
1,4_1,"CodeIgniter,symfony,framework",0.17592178333294733,-0.27936333655313683,-0.0002672081558541088,-0.0016744429008558742,0.032450308327414204,-0.06047658088132441
1,5_0,"zendframework,cakephp,symfony",0.18948787589962723,0.04172095653221528,-0.22140988681197693,0.25593919101948726,0.5460453854278127,0.5472044374014096
1,5_1,"zendframework,cakephp,symfony",0.4094711513636958,0.1792105560322096,-0.19198727468832358,0.2881449333840695,1.4228486808960308,1.0916383614249523
1,6_0,"atom,vscode,intellij-community",-0.14479011429583263,0.09025853294512966,-1.2630102718086391,0.06914027931540065,0.3940260299039941,0.007359682590064311
1,6_1,"atom,vscode,intellij-community",-0.10701962127757657,0.44040079056082637,-1.0800466594857063,0.6868417090298243,0.22811544749610735,0.018686755607832718
1,7_0,"fuel,symfony,framework",-0.004299168589762488,-1.3627639031423802,-0.14734779382366553,-0.8779942527723692,-0.00014147224602066282,0.006328581588256803
1,8_0,"rethinkdb,couchdb,mongo",-0.4790128613957545,-0.23674220444622568,-1.2475319826864584,-1.1011961166562552,0.050859678402652334,1.2824096973146344
1,8_1,"rethinkdb,couchdb,mongo",-0.16869453741430926,-0.3129318338809434,-0.031522283441098864,0.27851567554350526,-0.4892210704606082,0.9823244490862697
1,9_0,"gulp,webpack,jake",-0.10209364429013126,-0.1869253121994655,0.003321717921410953,-0.04343475113644618,0.17377276801720415,0.2519806770697613
1,10_0,"Semantic-UI,bootstrap,foundation-sites",-0.3374077941335831,-0.5190677521180407,-0.06776516682515676,0.8596042024534453,0.1967823609887721,0.4788152065350371
1,11_0,"coffeescript,TypeScript,sdk",-0.6525183685326429,-1.5935074176340964,-0.3846335049487099,-3.5955002310420774,0.03714720992735243,-0.04696383525808262
1,12_0,"angular.js,react,ember.js",0.05898018370261936,0.029606512146737426,-0.15985386690982273,0.04013151435213565,-0.0008463136666869778,0.16015378318700763
1,12_1,"angular.js,react,ember.js",0.09195048029841832,-0.15643438054257142,-0.3752655542231763,-0.8426746630545738,0.12696889853878546,0.078339579067242
1,13_0,"knockout,angular.js,react",-0.2220929139785623,-0.31967831361297666,0.08374893728288871,-0.44707250449196423,0.05061458020686334,0.039162891804013375
1,14_0,"yui3,jquery,dojo",0.7556393668633874,0.0739614315638795,-0.2109545877733676,0.0037584488794480285,1.9548387884761635,1.9731126643891126
1,14_1,"yui3,jquery,dojo",0.9742976128922753,0.21751533528162836,-0.676457672921458,-0.1705523578536462,1.6239971938361815,-5.087416676617789
1,15_0,"cordova-android,react-native,flutter",-1.1694586913493807,0.3686598553436365,-0.1617348659615149,-0.8513488351790404,-0.014677614638733266,0.08563359068102327
1,16_0,"lenya,WordPress,drupal",-0.5476496487872298,0.3941428454513257,-0.16422569531250225,0.22313989757486,-0.08954990906273566,0.967085538252015
1,16_1,"lenya,WordPress,drupal",0.12431003861303963,0.022461614492726163,-0.16247855052330198,0.004819144520588839,0.35971687485504,0.019298758343642974
1,17_0,"node-orm2,sequelize,typeorm",-0.022568150218361817,0.22496801655727533,0.3352405868388836,-0.8407384353255236,0.02869049652986256,-0.052536156414894716
1,18_0,"volley,httpcomponents-client,okhttp",-0.14084621941611025,0.0017627111324424434,0.00018567783514678604,-0.012490043401715759,-0.3633878746152848,2.3124751464880386
1,19_0,"karma,mocha,jest",0.015165328457791748,-0.009871491426037146,0.07249771295323988,-0.043279749761946186,0.17193825084232042,-0.07385901375885977
1,19_1,"karma,mocha,jest",0.02001679799811499,-0.06330033457815441,-0.09022517528458629,0.2684968426391225,0.09641279906103971,0.18086269073655928
1,20_0,"riak_kv,redis,memcached",0.5018423793964286,-0.09155889325103139,-0.03834412026861371,-0.0004180283629735928,-0.0021002929225048886,0.650898867677495
1,20_1,"riak_kv,redis,memcached",-0.007929547941820228,-0.15175310706339562,-0.06895966170972653,0.006473219549254575,0.39139006138477966,0.29847518594880296
1,21_0,"Carthage,CocoaPods,swift-package-manager",-0.21964451701108595,0.034438455162177736,-0.14689327962306375,-0.07171690335930644,0.1963111397131987,-0.08425446457835553
1,22_0,"less,stylus,node-sass",0.11918133731837983,-0.1219548324333248,-0.24435961030441958,-0.21002788398858505,-0.6254170805511263,0.19142906911478225
1,23_0,"requirejs,browserify,webpack",-1.0806342436833547,-0.5536964914443199,0.0004447660139317994,-0.332041064966724,-0.012958526449797631,0.05320076143181311
0,24_0,"backbone,angular,react",-0.10120026960237274,-0.09908344793245102,-0.24915170409260468,-0.6208415697863287,-0.14341085696689448,0.015875117768729304
0,25_0,"rails,django,framework",0.06718021235132558,-0.007434446279362174,0.32473220645290246,-0.07833266941947001,-0.3423164415424248,0.10436407004142857
