,flutter/flutter,facebook/react-native,tidev/titanium-sdk
2019-02-28,9.770428234691828,17.16066699035857,1.1710406893426732
2019-03-01,8.772069222391197,14.851521737048268,-5.010104823032874
2019-03-02,8.742749269906685,14.77488853097575,1.5928576932959708
2019-03-03,7.858531538699197,27.069745261898486,1.713600127478303
2019-03-04,8.737729726873827,11.948068830305864,8.96435315751009
2019-03-05,4.303501512980369,12.304849574509475,1.4809662423349368
2019-03-06,9.169640912142992,9.579859812446534,4.606189502352596
2019-03-07,8.914161859869193,2.288823370278882,3.4514982500680205
2019-03-08,3.5538064943373957,8.420527891721285,1.9112524449954371
2019-03-09,20.638638142431056,5.633159138863902,1.95724077765571
2019-03-10,13.232988611862682,8.139881702513339,2.043571003870834
2019-03-11,10.440675548767832,-4.545675644646337,2.2368808902628574
2019-03-12,15.842761167124728,2.12545149656774,2.567681748775553
2019-03-13,1.934530685454642,24.52228367837638,2.3592970203950916
2019-03-14,9.764578499025149,8.545382528539378,-0.25007268699889657
2019-03-15,14.48213158870306,24.03781082736148,0.8440723690918155
2019-03-16,11.524434591382617,10.575351002582671,2.3074219868022126
2019-03-17,9.542226690185931,9.021788816294729,2.3657727517356286
2019-03-18,13.186429217156157,11.920853869611445,-1.4639907696227992
2019-03-19,12.50537873382923,24.078240339845983,2.707212442988595
2019-03-20,9.761729785685318,13.430655214088691,1.137700763529987
2019-03-21,20.463069287137994,14.876287786212426,2.78124578209401
2019-03-22,-1.9353446419642477,11.68728557024616,-1.2399976230329068
2019-03-23,9.485501083540896,12.474294226277348,2.567330994804302
2019-03-24,10.075092317174017,10.872086351191253,2.537529421744778
2019-03-25,8.825115779970874,4.410836275194997,2.6516735458724714
2019-03-26,9.6714952397159,11.983196889966685,2.6849708615835564
2019-03-27,12.62550037567052,6.24940607627405,6.602429056321392
2019-03-28,8.554623777680582,5.041344257831486,2.3766358632170705
2019-03-29,9.505108889861962,12.597997953171774,1.1746870395028846
2019-03-30,14.018323355686055,8.789741183831795,2.3066671688114293
2019-03-31,11.481095665699746,8.95775456031916,2.3017976288730564
2019-04-01,8.644363840101171,11.571189735871183,5.449004903312809
2019-04-02,11.225114203131657,7.801908152536621,5.870254485777576
2019-04-03,6.866897511025436,13.830486141637724,2.2653535784238716
2019-04-04,14.323714105251366,19.348250485851217,0.2767650275718548
2019-04-05,11.35700743516718,6.472617453434786,2.261430085734034
2019-04-06,9.93944612857716,8.244735728027525,2.334272091837257
2019-04-07,11.182270578095343,9.398546887891948,2.3356436739171906
2019-04-08,10.089232916547532,2.551325655182186,22.736697369698035
2019-04-09,9.722864999288518,4.785295144384003,1.8828029004293292
2019-04-10,12.496891571716553,18.622942792071814,-2.6174199120821187
2019-04-11,10.490376103922475,9.100054058077781,0.4086653542243846
