,facebook/react,angular/angular,jashkenas/backbone
2014-10-18,7.031750890827307,1.6029590433605483,0.9102098802128994
2014-10-19,5.8258833037305156,0.8431923234937305,0.8804600833452404
2014-10-20,5.45768783379811,0.6497291231001125,1.8765853488673936
2014-10-21,6.1846924542213015,-0.9446571806907191,0.8285200563983779
2014-10-22,6.564731285359293,-1.9181402002807155,2.4663123378886787
2014-10-23,6.308233281117001,0.3697053165451495,0.7743562623183935
2014-10-24,5.291814589841537,0.827934616967194,1.498249630451875
2014-10-25,4.362061075587933,0.21845984050247305,0.711948632241277
2014-10-26,6.269565516400847,1.3257291678658725,0.6775511524988644
2014-10-27,7.45836227828555,7.9006629712109815,0.6574714743914275
2014-10-28,29.41141083664171,6.283038248975442,0.11318782449860165
2014-10-29,4.481180008458226,4.670542293951678,0.6058321284907121
2014-10-30,2.9417780001252822,3.2460838861870025,2.0739686950043548
2014-10-31,4.733094455387388,1.9498534610657807,0.3918625968575894
2014-11-01,3.84381232021967,0.7615612739874873,0.5142191196818835
2014-11-02,3.7376911555368957,1.7391107848891467,0.4792335012301252
2014-11-03,3.3012385627170424,1.1056636352184812,23.436782755715676
2014-11-04,4.582231114584456,3.485098251056687,-0.6106712693427513
2014-11-05,4.27604612717965,7.291451151336821,-0.2662077148335725
2014-11-06,6.606686688632021,9.076988453362643,-0.647884002134307
2014-11-07,5.190286795263966,4.167468973002865,0.25966111792142893
2014-11-08,6.4820021454772405,3.2036315276295606,1.278761688514487
2014-11-09,3.319384903866795,2.070119415861305,0.24438064073128923
2014-11-10,1.9543759502476303,2.4417081898954,0.15718889826334626
2014-11-11,-1.3291344577677542,-1.063027548535782,0.9003456410192938
2014-11-12,-0.14876510213172778,0.9756278733668129,5.804372312462784
2014-11-13,2.9518868035596597,0.03686183238252027,3.9008858015636076
2014-11-14,0.6212791667100891,21.35214191718282,2.112746014166232
2014-11-15,7.808847465854485,2.164826128031586,0.06836402779192946
2014-11-16,7.27553229934839,1.9777406647844151,2.0859773832309054
2014-11-17,20.07779326550194,1.8243936671773366,-0.04427069927005008
2014-11-18,9.465128826560804,4.4701893975855596,-0.04351141591294269
2014-11-19,6.913030925874274,0.2856281000619334,-0.03786470977366368
2014-11-20,2.642773570919718,5.016098340508001,-0.030338154476449195
2014-11-21,8.479923254390528,1.565394093681931,0.07356346039827565
2014-11-22,2.6855414681250354,1.9995222206234047,0.021680090614453373
2014-11-23,2.9500276099004505,3.076018478578265,0.0663509307995924
2014-11-24,4.82510696457816,2.3755868977771963,-0.20445560459399353
2014-11-25,6.724038210179699,8.239245018177575,0.021600919592089853
2014-11-26,6.165189166677499,3.3247609676353442,1.0286162229695246
2014-11-27,5.871186186810265,-0.6969309641990067,0.03196599104177886
2014-11-28,2.4369493324442795,1.4312813882625044,0.040366143418189476
2014-11-29,3.576906514961615,0.43495671697699456,1.066351670801839
2014-11-30,4.456197497100962,2.335916426735619,1.0629631693150128
2014-12-01,6.674931699102615,3.5666530868207946,0.6014221770954585
2014-12-02,3.208616809353967,3.4126696584888667,0.07755566107227896
2014-12-03,5.462889050416138,5.604557874660079,0.08414945093043767
2014-12-04,4.1005762606550284,4.789327907302058,0.0766531522002902
2014-12-05,3.908939769589168,4.3733095059343405,0.09508735312749761
2014-12-06,3.8780263136780873,5.978225483888609,0.11497613530597672
2014-12-07,4.733181406568727,2.3141595520014566,0.12251075180929805
2014-12-08,3.602813089818305,16.765157769012756,1.205985899210699
2014-12-09,-2.5519519958031345,1.7941389970398784,0.13984062830804017
2014-12-10,2.556113305838072,0.08128536653818141,0.14007171393346604
