,hashicorp/nomad,kubernetes/kubernetes,apache/mesos
2019-08-01,4.0754113014334905,59.02743160733556,1.921130244176334
2019-08-02,5.9544894860626,52.7802060436631,4.479416248907495
2019-08-03,5.034106930765474,53.17900720100178,4.425542274631241
2019-08-04,4.3045751847329985,46.84131221145004,4.281938593986768
2019-08-05,5.8870982259855325,43.96879745241987,4.267060182247332
2019-08-06,5.107756452387439,3.0423610305724935,4.1632833487756535
2019-08-07,6.579861214436882,45.67269975489347,-1.7403108643504552
2019-08-08,8.546360910479477,35.42482451325256,4.0188461821694155
2019-08-09,3.8022353521409107,42.215435279899204,2.13327655238572
2019-08-10,5.1174468463761835,38.017503094451534,3.814470971912304
2019-08-11,5.9562366993470075,43.32638384650398,3.8360820230216293
2019-08-12,43.78994535740635,43.98261751298013,0.8718949180334311
2019-08-13,5.7036974952617285,40.93488029985976,3.30028589340171
2019-08-14,3.021588997174258,40.36662845517859,2.8271623460254114
2019-08-15,2.8972278096164197,37.52868238528109,7.121242272405839
2019-08-16,4.726419459117462,39.56966485025188,0.8070996299809841
2019-08-17,5.3010642872954445,58.1282334236773,3.2383339462226837
2019-08-18,6.665478834682413,42.17984143978516,3.4596652760986975
2019-08-19,3.6673418287605632,43.59561382795979,4.54415047596715
2019-08-20,16.262826213077762,42.00688453233527,8.546178226891668
2019-08-21,7.537706399569525,32.11908779321594,4.522705494562499
2019-08-22,6.342320937953708,60.975641818662005,4.355547295268731
2019-08-23,9.636566443996639,90.97688236743457,8.26337352236923
2019-08-24,9.648848701855332,42.8304453686324,6.742046043267066
2019-08-25,8.50127239361947,43.7914887000668,5.102261913944556
2019-08-26,10.008179142788853,67.00246299630106,11.148239337902448
2019-08-27,4.917001739707457,71.29251082316938,3.6501082184777607
2019-08-28,10.61897374814589,43.33102867024812,4.002087018184826
2019-08-29,13.608322880519403,106.12015986934448,3.2749801062819603
2019-08-30,11.635488004305653,83.86242128759132,3.102611737768202
2019-08-31,10.50308974624103,37.91731796869817,2.952886080573175
2019-09-01,9.308927582988911,30.450892382779685,2.6602460215042685
2019-09-02,1.5428581649013973,21.960295871932075,1.6708121376810248
2019-09-03,11.760317522217367,22.2823631944266,3.533559325632415
2019-09-04,29.161902430722257,-11.02683588972144,2.5180982557512195
2019-09-05,29.91930590850175,24.96550209376538,0.7120196563803067
2019-09-06,18.02652261445884,25.713195678806727,3.517154666186422
2019-09-07,5.19719815778248,23.559494554593808,1.7525390052144016
2019-09-08,5.558188386767501,25.80958205435076,2.2063835920521973
2019-09-09,16.034677870087215,25.018947720720252,2.143385101782439
2019-09-10,-0.17303119679192136,23.141120271223134,0.5825775124658287
2019-09-11,4.090145973390818,48.49387036401001,-0.24665443641659368
2019-09-12,3.837069179254969,54.77056170625971,4.711513985365766
2019-09-13,5.388950510557146,18.31292811781637,-0.033003607284056935
2019-09-14,4.399686662614246,26.07547346303894,1.5037551978839039
2019-09-15,4.266355173839726,26.91014677245187,1.7210389191121696
2019-09-16,4.678479755110593,29.505853995732167,1.611515556578075
2019-09-17,7.1879368579750444,27.856165909335267,1.539738405829889
2019-09-18,11.248996703956905,28.688274947073438,12.122022983441681
2019-09-19,1.570687348536862,34.052777906598635,1.4074683702461426
2019-09-20,1.2317882523601276,35.00958922449088,1.3391541918995502
2019-09-21,3.346368658050721,32.07026688579799,1.2258325111954027
2019-09-22,4.579579571878714,33.80691841958701,1.3228133394173534
2019-09-23,1.7265762907920472,40.13631412946562,8.05429176761
2019-09-24,5.5483681527185436,39.468273085866734,3.567153495410077
2019-09-25,6.127076515894921,35.358214769473705,0.9804451795111415
2019-09-26,9.939159655577141,33.798624864459356,-0.24604177088284235
2019-09-27,15.26302831683261,22.991879950039916,0.8663866592414593
2019-09-28,5.954028950618953,29.419646633310908,0.9270982662578546
2019-09-29,4.293809854141551,35.78573507128069,0.9715799897642557
2019-09-30,7.411114321426834,38.77539955024834,2.638861025594235
2019-10-01,0.9472436570236811,40.37074102824803,0.7012280883841081
2019-10-02,1.920999101662316,10.719758802893917,0.9367209931153893
2019-10-03,1.0911105132888768,23.340914859339623,5.297829872784554
2019-10-04,2.755938230027726,41.84770073279949,9.31217851701757
2019-10-05,4.518152874788889,46.283303105772575,0.9394258804305958
2019-10-06,3.5552405871333876,43.39994977092795,0.9087143971921414
2019-10-07,4.321186565172296,33.50286229165966,9.818841683673375
2019-10-08,20.9555639227568,41.139524458879734,0.8441661147873161
2019-10-09,3.3398070133290076,9.187406598733325,2.7583375850388396
2019-10-10,15.826629421289786,38.180465382451665,0.7898839975496288
