,apache/httpd,nginx/nginx,h2o/h2o
2019-09-04,0.8268488040377442,0.6129445822994211,3.5242973616245505
2019-09-05,-0.2424705862493881,-0.2937019969278034,9.177464087371922
2019-09-06,-0.24800054016643877,-0.04116743471582186,8.28529818875441
2019-09-07,-0.014726287537347418,1.0112962306510693,2.4025024898296783
2019-09-08,0.663845141034081,1.0488420181968567,4.130524467851656
2019-09-09,0.16384514103408115,-0.5216708023159636,6.051769889097078
2019-09-10,-0.14934167215273203,2.1834574028122415,-1.5718564845292957
2019-09-11,-0.17315119596225584,-0.38705541770057894,2.5242973616245505
2019-09-12,0.7575294137506119,-0.2937019969278034,1.1774640873719218
2019-09-13,0.7519994598335612,-0.04116743471582186,8.28529818875441
2019-09-14,-0.014726287537347418,1.0112962306510693,2.4025024898296783
2019-09-15,0.663845141034081,1.0488420181968567,12.130524467851657
2019-09-16,4.1638451410340815,0.47832919768403637,2.051769889097078
2019-09-17,-0.14934167215273203,-0.8165425971877583,2.4281435154707043
2019-09-18,-0.17315119596225584,1.612944582299421,8.524297361624551
2019-09-19,0.7575294137506119,-0.2937019969278034,4.177464087371922
2019-09-20,4.751999459833561,-0.04116743471582186,7.28529818875441
2019-09-21,-0.014726287537347418,1.0112962306510693,7.402502489829678
2019-09-22,0.663845141034081,1.0488420181968567,2.1305244678516564
2019-09-23,0.16384514103408115,1.4783291976840363,-0.948230110902922
2019-09-24,-0.14934167215273203,2.1834574028122415,2.4281435154707043
2019-09-25,-0.17315119596225584,-0.38705541770057894,5.5242973616245505
2019-09-26,0.7575294137506119,-0.2937019969278034,0.17746408737192165
2019-09-27,-0.24800054016643877,-0.04116743471582186,2.28529818875441
2019-09-28,2.9852737124626527,1.0112962306510693,4.402502489829678
2019-09-29,0.663845141034081,1.0488420181968567,2.1305244678516564
2019-09-30,1.163845141034081,1.4783291976840363,4.051769889097078
2019-10-01,-0.14934167215273203,-0.8165425971877583,2.4281435154707043
2019-10-02,1.8268488040377442,-0.38705541770057894,5.5242973616245505
2019-10-03,-0.2424705862493881,-0.2937019969278034,4.177464087371922
2019-10-04,2.751999459833561,-0.04116743471582186,3.28529818875441
2019-10-05,0.9852737124626526,1.0112962306510693,2.4025024898296783
2019-10-06,0.663845141034081,1.0488420181968567,2.1305244678516564
2019-10-07,0.16384514103408115,-0.5216708023159636,2.051769889097078
2019-10-08,-0.14934167215273203,2.1834574028122415,7.428143515470705
2019-10-09,-0.17315119596225584,-0.38705541770057894,1.5242973616245505
2019-10-10,-0.2424705862493881,-0.2937019969278034,-0.8225359126280783
2019-10-11,3.751999459833561,-0.04116743471582186,-0.7147018112455901
2019-10-12,-0.014726287537347418,1.0112962306510693,2.4025024898296783
2019-10-13,0.663845141034081,1.0488420181968567,2.1305244678516564
2019-10-14,1.163845141034081,-0.5216708023159636,-0.948230110902922
2019-10-15,-0.14934167215273203,0.18345740281224165,-1.5718564845292957
2019-10-16,1.8268488040377442,-0.38705541770057894,-0.47570263837544946
2019-10-17,-0.2424705862493881,3.7062980030721966,-0.8225359126280783
2019-10-18,2.751999459833561,-0.04116743471582186,-0.7147018112455901
